-3.05176e-05	3.94062e+133
0.0569763	3.94062e+133
0.113556	3.94062e+133
0.169739	3.94062e+133
0.224854	3.94062e+133
0.278961	3.94062e+133
0.331604	3.94062e+133
0.382629	3.94062e+133
0.43161	3.94062e+133
0.478577	3.94062e+133
0.522797	3.94062e+133
0.564789	3.94062e+133
0.603485	3.94062e+133
0.639465	3.94062e+133
0.672028	3.94062e+133
0.701172	3.94062e+133
0.726868	3.94062e+133
0.74881	3.94062e+133
0.766876	3.94062e+133
0.78125	3.94062e+133
0.791412	3.94062e+133
0.797821	3.94062e+133
0.799988	3.94062e+133
0.798157	3.94062e+133
0.792328	3.94062e+133
0.782318	3.94062e+133
0.768616	3.94062e+133
0.750732	3.94062e+133
0.729248	3.94062e+133
0.703888	3.94062e+133
0.67514	3.94062e+133
0.642761	3.94062e+133
0.607391	3.94062e+133
0.568634	3.94062e+133
0.527252	3.94062e+133
0.483002	3.94062e+133
0.436462	3.94062e+133
0.387573	3.94062e+133
0.336823	3.94062e+133
0.284302	3.94062e+133
0.230347	3.94062e+133
0.175232	3.94062e+133
0.119263	3.94062e+133
0.062561	3.94062e+133
0.00579834	3.94062e+133
-0.0513611	3.94062e+133
-0.107849	3.94062e+133
-0.164215	3.94062e+133
-0.219299	3.94062e+133
-0.273712	3.94062e+133
-0.326355	3.94062e+133
-0.377655	3.94062e+133
-0.426788	3.94062e+133
-0.473907	3.94062e+133
-0.518646	3.94062e+133
-0.560547	3.94062e+133
-0.599884	3.94062e+133
-0.635956	3.94062e+133
-0.668884	3.94062e+133
-0.698547	3.94062e+133
-0.724335	3.94062e+133
-0.746826	3.94062e+133
-0.765259	3.94062e+133
-0.779938	3.94062e+133
-0.79071	3.94062e+133
-0.797241	3.94062e+133
-0.799957	3.94062e+133
-0.798584	3.94062e+133
-0.792969	3.94062e+133
-0.783691	3.94062e+133
-0.769989	3.94062e+133
-0.752808	3.94062e+133
-0.731445	3.94062e+133
-0.706726	3.94062e+133
-0.67804	3.94062e+133
-0.646301	3.94062e+133
-0.610901	3.94062e+133
-0.572784	3.94062e+133
-0.531403	3.94062e+133
-0.487671	3.94062e+133
-0.441101	3.94062e+133
-0.392639	3.94062e+133
-0.341949	3.94062e+133
-0.289551	3.94062e+133
-0.235931	3.94062e+133
-0.180634	3.94062e+133
-0.125031	3.94062e+133
-0.0681763	3.94062e+133
-0.0114746	3.94062e+133
0.0456238	3.94062e+133
0.102264	3.94062e+133
0.158508	3.94062e+133
0.213989	3.94062e+133
0.268158	3.94062e+133
0.32135	3.94062e+133
0.372406	3.94062e+133
0.422119	3.94062e+133
0.469208	3.94062e+133
0.514313	3.94062e+133
0.556519	3.94062e+133
0.596039	3.94062e+133
0.632507	3.94062e+133
0.665771	3.94062e+133
0.695648	3.94062e+133
0.721985	3.94062e+133
0.744751	3.94062e+133
0.76358	3.94062e+133
0.778656	3.94062e+133
0.789734	3.94062e+133
0.796844	3.94062e+133
0.799866	3.94062e+133
0.798889	3.94062e+133
0.793732	3.94062e+133
0.78476	3.94062e+133
0.771576	3.94062e+133
0.754669	3.94062e+133
0.733826	3.94062e+133
0.709198	3.94062e+133
0.681274	3.94062e+133
0.649414	3.94062e+133
0.614807	3.94062e+133
0.576538	3.94062e+133
0.535767	3.94062e+133
0.492065	3.94062e+133
0.445953	3.94062e+133
0.397552	3.94062e+133
0.347076	3.94062e+133
0.294922	3.94062e+133
0.241241	3.94062e+133
0.18634	3.94062e+133
0.130524	3.94062e+133
0.0739441	3.94062e+133
0.0171204	3.94062e+133
-0.0398865	3.94062e+133
-0.0966797	3.94062e+133
-0.152863	3.94062e+133
-0.208496	3.94062e+133
-0.262817	3.94062e+133
-0.31604	3.94062e+133
-0.367462	3.94062e+133
-0.417175	3.94062e+133
-0.464661	3.94062e+133
-0.509888	3.94062e+133
-0.552368	3.94062e+133
-0.592316	3.94062e+133
-0.628906	3.94062e+133
-0.662659	3.94062e+133
-0.69281	3.94062e+133
-0.719482	3.94062e+133
-0.742706	3.94062e+133
-0.761749	3.94062e+133
-0.777466	3.94062e+133
-0.788696	3.94062e+133
-0.796387	3.94062e+133
-0.799713	3.94062e+133
-0.799164	3.94062e+133
-0.794434	3.94062e+133
-0.785828	3.94062e+133
-0.773102	3.94062e+133
-0.75647	3.94062e+133
-0.736145	3.94062e+133
-0.711792	3.94062e+133
-0.684235	3.94062e+133
-0.65274	3.94062e+133
-0.618408	3.94062e+133
-0.580475	3.94062e+133
-0.54007	3.94062e+133
-0.49646	3.94062e+133
-0.450714	3.94062e+133
-0.402435	3.94062e+133
-0.352264	3.94062e+133
-0.300171	3.94062e+133
-0.246735	3.94062e+133
-0.191803	3.94062e+133
-0.136139	3.94062e+133
-0.0796814	3.94062e+133
-0.0227661	3.94062e+133
0.0341797	3.94062e+133
0.0909729	3.94062e+133
0.147369	3.94062e+133
0.202911	3.94062e+133
0.257446	3.94062e+133
0.310822	3.94062e+133
0.362366	3.94062e+133
0.412292	3.94062e+133
0.460052	3.94062e+133
0.505402	3.94062e+133
0.54837	3.94062e+133
0.588287	3.94062e+133
0.625549	3.94062e+133
0.659302	3.94062e+133
0.690033	3.94062e+133
0.716949	3.94062e+133
0.74054	3.94062e+133
0.760071	3.94062e+133
0.776001	3.94062e+133
0.787811	3.94062e+133
0.795746	3.94062e+133
0.799622	3.94062e+133
0.799377	3.94062e+133
0.795105	3.94062e+133
0.786865	3.94062e+133
0.774506	3.94062e+133
0.758423	3.94062e+133
0.73819	3.94062e+133
0.714569	3.94062e+133
0.686951	3.94062e+133
0.65625	3.94062e+133
0.621826	3.94062e+133
0.584503	3.94062e+133
0.544159	3.94062e+133
0.500977	3.94062e+133
0.455383	3.94062e+133
0.40741	3.94062e+133
0.357269	3.94062e+133
0.305542	3.94062e+133
0.252045	3.94062e+133
0.197449	3.94062e+133
0.141724	3.94062e+133
0.0852966	3.94062e+133
0.0285034	3.94062e+133
-0.0285034	3.94062e+133
-0.0852966	3.94062e+133
-0.141724	3.94062e+133
-0.197418	3.94062e+133
-0.252106	3.94062e+133
-0.30545	3.94062e+133
-0.357391	3.94062e+133
-0.407318	3.94062e+133
-0.455414	3.94062e+133
-0.500946	3.94062e+133
-0.544189	3.94062e+133
-0.584503	3.94062e+133
-0.621857	3.94062e+133
-0.656219	3.94062e+133
-0.68692	3.94062e+133
-0.7146	3.94062e+133
-0.73819	3.94062e+133
-0.758423	3.94062e+133
-0.774506	3.94062e+133
-0.786865	3.94062e+133
-0.795105	3.94062e+133
-0.799408	3.94062e+133
-0.799561	3.94062e+133
-0.795746	3.94062e+133
-0.787872	3.94062e+133
-0.775909	3.94062e+133
-0.760193	3.94062e+133
-0.740387	3.94062e+133
-0.717102	3.94062e+133
-0.689911	3.94062e+133
-0.659363	3.94062e+133
-0.625519	3.94062e+133
-0.588287	3.94062e+133
-0.548401	3.94062e+133
-0.505402	3.94062e+133
-0.460022	3.94062e+133
-0.412292	3.94062e+133
-0.362396	3.94062e+133
-0.31076	3.94062e+133
-0.257538	3.94062e+133
-0.202881	3.94062e+133
-0.147339	3.94062e+133
-0.0909729	3.94062e+133
-0.0342102	3.94062e+133
0.0228271	3.94062e+133
0.0795898	3.94062e+133
0.1362	3.94062e+133
0.191803	3.94062e+133
0.246735	3.94062e+133
0.300171	3.94062e+133
0.352264	3.94062e+133
0.402435	3.94062e+133
0.450684	3.94062e+133
0.496521	3.94062e+133
0.540009	3.94062e+133
0.580536	3.94062e+133
0.618347	3.94062e+133
0.652802	3.94062e+133
0.684143	3.94062e+133
0.711914	3.94062e+133
0.735992	3.94062e+133
0.756622	3.94062e+133
0.77298	3.94062e+133
0.785919	3.94062e+133
0.794373	3.94062e+133
0.799194	3.94062e+133
0.799713	3.94062e+133
0.796326	3.94062e+133
0.788818	3.94062e+133
0.777344	3.94062e+133
0.761841	3.94062e+133
0.742676	3.94062e+133
0.719452	3.94062e+133
0.692902	3.94062e+133
0.662537	3.94062e+133
0.629059	3.94062e+133
0.592163	3.94062e+133
0.55249	3.94062e+133
0.509796	3.94062e+133
0.464752	3.94062e+133
0.417084	3.94062e+133
0.367554	3.94062e+133
0.315948	3.94062e+133
0.262909	3.94062e+133
0.208435	3.94062e+133
0.152863	3.94062e+133
0.0967407	3.94062e+133
0.0398254	3.94062e+133
-0.0170898	3.94062e+133
-0.0739441	3.94062e+133
-0.130585	3.94062e+133
-0.186249	3.94062e+133
-0.241272	3.94062e+133
-0.294952	3.94062e+133
-0.347046	3.94062e+133
-0.397614	3.94062e+133
-0.445831	3.94062e+133
-0.492188	3.94062e+133
-0.535645	3.94062e+133
-0.576721	3.94062e+133
-0.614624	3.94062e+133
-0.649567	3.94062e+133
-0.681152	3.94062e+133
-0.709259	3.94062e+133
-0.733826	3.94062e+133
-0.754639	3.94062e+133
-0.771606	3.94062e+133
-0.78476	3.94062e+133
-0.793701	3.94062e+133
-0.79895	3.94062e+133
-0.799774	3.94062e+133
-0.796906	3.94062e+133
-0.789734	3.94062e+133
-0.778625	3.94062e+133
-0.763672	3.94062e+133
-0.744629	3.94062e+133
-0.722046	3.94062e+133
-0.695648	3.94062e+133
-0.665771	3.94062e+133
-0.632507	3.94062e+133
-0.596039	3.94062e+133
-0.556549	3.94062e+133
-0.514191	3.94062e+133
-0.46936	3.94062e+133
-0.421967	3.94062e+133
-0.372589	3.94062e+133
-0.321198	3.94062e+133
-0.26825	3.94062e+133
-0.213928	3.94062e+133
-0.158508	3.94062e+133
-0.102325	3.94062e+133
-0.0455322	3.94062e+133
0.011322	3.94062e+133
0.0684204	3.94062e+133
0.124756	3.94062e+133
0.180878	3.94062e+133
0.235779	3.94062e+133
0.289581	3.94062e+133
0.342041	3.94062e+133
0.392487	3.94062e+133
0.441254	3.94062e+133
0.487518	3.94062e+133
0.531525	3.94062e+133
0.572693	3.94062e+133
0.610962	3.94062e+133
0.646271	3.94062e+133
0.67804	3.94062e+133
0.706696	3.94062e+133
0.731537	3.94062e+133
0.752655	3.94062e+133
0.770203	3.94062e+133
0.783447	3.94062e+133
0.793182	3.94062e+133
0.798431	3.94062e+133
0.800049	3.94062e+133
0.797211	3.94062e+133
0.790741	3.94062e+133
0.779846	3.94062e+133
0.765381	3.94062e+133
0.746704	3.94062e+133
0.724457	3.94062e+133
0.698486	3.94062e+133
0.668823	3.94062e+133
0.636108	3.94062e+133
0.599701	3.94062e+133
0.56073	3.94062e+133
0.518524	3.94062e+133
0.473907	3.94062e+133
0.42688	3.94062e+133
0.377533	3.94062e+133
0.326477	3.94062e+133
0.27356	3.94062e+133
0.219452	3.94062e+133
0.164093	3.94062e+133
0.107941	3.94062e+133
0.0513	3.94062e+133
-0.00576782	3.94062e+133
-0.062561	3.94062e+133
-0.119293	3.94062e+133
-0.175171	3.94062e+133
-0.230438	3.94062e+133
-0.28418	3.94062e+133
-0.336914	3.94062e+133
-0.387512	3.94062e+133
-0.436462	3.94062e+133
-0.483063	3.94062e+133
-0.527161	3.94062e+133
-0.568756	3.94062e+133
-0.607269	3.94062e+133
-0.642822	3.94062e+133
-0.67511	3.94062e+133
-0.703949	3.94062e+133
