0		17.0053
0.0597534		17.008
0.119202		17.0168
0.177734		17.0316
0.23526		17.0523
0.291077		17.0786
0.300015		17.1115
0.396912		17.1505
0.19751		17.1953
0.492401		17.2469
0.535645		17.3047
0.575226		17.3697
9e-05		17.4412
0.64325		17.5202
0.671204		17.6062
0.694794		17.6999
0.714081		17.8016
0.728699		17.9115
0.738831		18.0305
0.744293		18.1581
0.745148		18.296
0.741241		18.4434
0.733093		18.6022
0.03174		18.7724
0.703064		18.9546
0.68158		19.1506
0.656281		19.3611
0.627014		19.5866
0.5083		19.8295
0.558105		20.0911
0.519104		20.3727
0.477173		20.6775
0.432892		21.0075
0.386475		21.366
0.338409		21.7561
0.288818		22.1833
0.238373		22.6525
0.187031		23.1708
0.135712		23.7461
0.0843811		24.3896
0.0335388		25.1149
-0.0165405		25.9402
-0.0653381		26.8901
-0.11264		27.9969
-0.157095		29.3078
-0.201294		30.8903
-0.241913		32.8477
-0.270723		35.3438
-0.314819		38.6546
-0.346344		43.2905
-0.374573		50.3039
-0.39037		62.2755
-0.419678		87.6647
-0.436523		179.743
-0.449127		-478.315
-0.457042		-78.7794
-0.46228		-34.9646
-0.460677		-17.986
-0.458954		-8.86859
-0.451233		-3.10784
-0.439484		0.915126
-0.424133		3.92722
-0.404816		6.3024
-0.382446		8.2534
-0.356384		9.91042
-0.327545		11.3577
-0.295837		12.6525
-0.261658		13.8356
-0.22522		14.9365
-0.186981		15.9778
-0.146973		16.977
-0.105988		17.949
-0.0638428		18.904
-0.02057		19.8533
0.0214539		20.8059
0.0638428		21.7692
0.105957		22.752
0.147064		23.761
0.186859		24.8042
0.225311		25.8896
0.261597		27.0251
0.295868		28.2201
0.327545		29.4849
0.356445		30.8299
0.382294		32.2683
0.404938		33.8144
0.424103		35.4851
0.439484		37.3011
0.451294		39.2858
0.458862		41.4685
0.462708		43.8841
0.46228		46.5766
0.457794		49.6013
0.449188		53.0274
0.436432		56.9454
0.419739		61.4749
0.399048		66.7762
0.374542		73.0706
0.346436		80.6727
0.314758		90.0448
0.279938		101.894
0.241882		117.365
0.201294		138.43
0.15799		168.811
0.112671		216.472
0.0653381		302.068
0.01651		500.958
-0.0335083		1479.32
-0.0844116		-1537.13
