-3.05176e-05		3.0494e-05
0.0569763		9.42439e-06
0.113556		-0.000327852
0.169739		-0.000158514
0.224854		-1.77421e-05
0.278961		-0.000205178
0.331604		0.000204628
0.382629		0.000315897
0.43161		-0.000633367
0.478577		0.00070195
0.522797		-0.00025141
0.564789		0.000432089
0.603485		-0.000641194
0.639465		-0.000202691
0.672028		0.000171185
0.701172		0.000507327
0.726868		0.000190907
0.74881		-0.000429083
0.766876		-0.000256217
0.78125		-2.45022e-05
0.791412		-0.000902043
0.797821		3.59789e-05
0.799988		-2.35492e-05
0.798157		0.000771236
0.792328		-0.000370194
0.782318		-0.000269877
0.768616		-0.000309958
0.750732		2.31828e-05
0.729248		5.28768e-06
0.703888		-0.000187736
0.67514		-3.4159e-05
0.642761		0.000278323
0.607391		0.000867327
0.568634		0.000206465
0.527252		-0.000145795
0.483002		0.000389344
0.436462		-0.000345713
0.387573		0.000627163
0.336823		0.000397541
0.284302		0.000186419
0.230347		-6.66097e-05
0.175232		0.000473585
0.119263		-0.000105565
0.062561		0.000371643
0.00579834		-0.00044165
-0.0513611		-7.54392e-05
-0.107849		-0.00042247
-0.164215		-5.37693e-05
-0.219299		0.000522401
-0.273712		-0.000598566
-0.326355		-0.000560141
-0.377655		-5.71283e-05
-0.426788		3.00181e-05
-0.473907		-0.000219387
-0.518646		-0.000684211
-0.560547		0.000366083
-0.599884		0.000123877
-0.635956		-0.000105281
-0.668884		0.000367509
-0.698547		0.000405051
-0.724335		0.000112832
-0.746826		5.12727e-05
-0.765259		4.04365e-05
-0.779938		0.000261796
-0.79071		0.000390004
-0.797241		0.000289613
-0.799957		-0.00038258
-0.798584		-0.000191668
-0.792969		-0.000439276
-0.783691		-6.18925e-05
-0.769989		-3.55714e-05
-0.752808		-0.000238257
-0.731445		-0.000238861
-0.706726		-0.000665686
-0.67804		-0.000382888
-0.646301		4.92846e-05
-0.610901		-0.00013912
-0.572784		-0.000195068
-0.531403		-0.000283542
-0.487671		0.000203538
-0.441101		-0.000167019
-0.392639		-0.000405929
-0.341949		0.000733044
-0.289551		-0.00027769
-0.235931		-6.63588e-05
-0.180634		-0.000364256
-0.125031		8.63487e-05
-0.0681763		0.000412598
-0.0114746		6.53439e-05
0.0456238		0.000294187
0.102264		-0.00057385
0.158508		0.000543866
0.213989		-0.000517673
0.268158		-0.000112541
0.32135		-0.000601221
0.372406		-0.000248723
0.422119		-0.00020164
0.469208		0.000526988
0.514313		1.25404e-05
0.556519		-0.000198047
0.596039		0.000374929
0.632507		-0.000122111
0.665771		9.91145e-06
0.695648		-0.000156042
0.721985		-0.000443019
0.744751		4.73776e-05
0.76358		-0.000833303
0.778656		8.14472e-05
0.789734		-0.000152003
0.796844		0.00014167
0.799866		-0.000288688
0.798889		0.000103458
0.793732		-0.000109818
0.78476		0.000347741
0.771576		0.000258623
0.754669		-0.000377927
0.733826		-0.000130276
0.709198		0.000149034
0.681274		-0.000483758
0.649414		-0.000317911
0.614807		0.000500504
0.576538		6.65684e-05
0.535767		-0.000419469
0.492065		-0.000175928
0.445953		-0.000154892
0.397552		0.000166385
0.347076		-2.04547e-05
0.294922		-0.000191171
0.241241		0.000129042
0.18634		0.000145867
0.130524		-0.000215756
0.0739441		-0.000389091
0.0171204		0.000177289
-0.0398865		-0.000315611
-0.0966797		-0.000276534
-0.152863		-0.000828514
-0.208496		0.000223051
-0.262817		-0.000335351
-0.31604		-0.00041788
-0.367462		0.000215475
-0.417175		-0.000321863
-0.464661		5.8905e-05
-0.509888		0.0002333
-0.552368		-4.04393e-05
-0.592316		-0.000425249
-0.628906		1.70565e-05
-0.662659		-0.00044148
-0.69281		-0.000127182
-0.719482		0.000261489
-0.742706		0.000256153
-0.761749		8.44552e-05
-0.777466		0.00024815
-0.788696		-0.000290356
-0.796387		-0.000177963
-0.799713		0.00054118
-0.799164		-0.000366454
-0.794434		-7.83086e-05
-0.785828		-0.000577429
-0.773102		-0.000390099
-0.75647		0.000383178
-0.736145		0.000222765
-0.711792		0.000214233
-0.684235		-0.000169854
-0.65274		0.000616222
-0.618408		-0.000467138
-0.580475		-0.00017827
-0.54007		-0.000106111
-0.49646		-0.000332864
-0.450714		0.000290775
-0.402435		0.000147813
-0.352264		-0.000310608
-0.300171		1.64252e-08
-0.246735		-7.04063e-05
-0.191803		-0.000234349
-0.136139		-0.00011576
-0.0796814		0.000120373
-0.0227661		1.11205e-05
0.0341797		0.000273025
0.0909729		-0.000246873
0.147369		6.11448e-05
0.202911		-0.000132034
0.257446		1.51837e-05
0.310822		1.38254e-05
0.362366		2.30145e-05
0.412292		0.000505878
0.460052		-0.00015999
0.505402		-0.000497286
0.54837		0.000415082
0.588287		-7.37894e-05
0.625549		0.000327231
0.659302		-0.000108743
0.690033		-5.76888e-05
0.716949		0.000248605
0.74054		-0.00041511
0.760071		-0.000104939
0.776001		0.000474241
0.787811		-4.51249e-05
0.795746		-2.54194e-05
0.799622		0.000264876
0.799377		-0.000369993
0.795105		-0.000581179
0.786865		9.93066e-05
0.774506		-0.000853633
0.758423		8.957e-05
0.73819		-6.8401e-05
0.714569		6.41454e-05
0.686951		0.000416856
0.65625		-0.00035492
0.621826		0.000543819
0.584503		-6.83699e-05
0.544159		0.000360364
0.500977		0.000282438
0.455383		-0.000233646
0.40741		0.000527458
0.357269		0.000716277
0.305542		0.00015902
0.252045		0.000867308
0.197449		-0.000204406
0.141724		-0.000336004
0.0852966		-0.000198272
0.0285034		0.000685108
-0.0285034		0.000167399
-0.0852966		-0.000190445
-0.141724		2.61716e-05
-0.197418		0.000259001
-0.252106		-0.000859238
-0.30545		-0.000631654
-0.357391		9.73398e-05
-0.407318		-0.000294215
-0.455414		-2.11622e-05
-0.500946		0.000399435
-0.544189		0.000395709
-0.584503		0.000742235
-0.621857		-0.000453983
-0.656219		0.000129986
-0.68692		-0.000244001
-0.7146		-0.000601726
-0.73819		3.43817e-05
-0.758423		-0.000438138
-0.774506		-0.000299556
-0.786865		-5.03921e-05
-0.795105		-0.00027102
-0.799408		-0.000325428
-0.799561		-0.000242822
-0.795746		2.33016e-05
-0.787872		0.000335438
-0.775909		-0.000594635
-0.760193		0.000518959
-0.740387		0.000132257
-0.717102		0.00024313
-0.689911		-8.32041e-06
-0.659363		-0.000394626
-0.625519		0.000430584
-0.588287		-0.000682106
-0.548401		0.000149471
-0.505402		-4.69465e-05
-0.460022		-0.00032979
-0.412292		-0.00026154
-0.362396		1.80549e-06
-0.31076		-0.000111797
-0.257538		0.000443143
-0.202881		-0.000401031
-0.147339		-0.000377836
-0.0909729		0.00018189
-0.0342102		-0.00043377
0.0228271		9.50993e-05
0.0795898		-3.99022e-05
0.1362		-0.000200264
0.191803		-0.000188555
0.246735		0.000348429
0.300171		0.000366961
0.352264		-0.000373956
0.402435		-9.37316e-05
0.450684		0.000514628
0.496521		0.000260761
0.540009		-0.000470284
0.580536		0.000520515
0.618347		-0.000588459
0.652802		5.57308e-05
0.684143		9.46168e-05
0.711914		0.000281187
0.735992		-0.000244958
0.756622		0.000185769
0.77298		0.000128707
0.785919		-0.000324125
0.794373		-0.000155612
0.799194		0.000217326
0.799713		-0.000248156
0.796326		-0.000150371
0.788818		0.000322028
0.777344		-0.000436392
0.761841		-0.000204548
0.742676		0.00017358
0.719452		0.000538404
0.692902		0.000614261
0.662537		0.000110825
0.629059		-4.2866e-05
0.592163		0.000577886
0.55249		-9.18508e-05
0.509796		0.00015188
0.464752		0.000328102
0.417084		0.000695278
0.367554		0.000347903
0.315948		0.000147593
0.262909		-0.000355923
0.208435		-0.000177013
0.152863		7.52325e-05
0.0967407		-0.000208845
0.0398254		0.000583315
-0.0170898		-0.000102311
-0.0739441		-0.000311654
-0.130585		9.9421e-05
-0.186249		0.000228333
-0.241272		0.000583462
-0.294952		0.000447013
-0.347046		0.000124778
-0.397614		-0.000579075
-0.445831		0.000169667
-0.492188		-0.00021646
-0.535645		-0.000668899
-0.576721		0.000228946
-0.614624		0.000296756
-0.649567		-0.000441401
-0.681152		0.000296546
-0.709259		-9.32792e-06
-0.733826		-0.000285051
-0.754639		0.000278011
-0.771606		7.17694e-05
-0.78476		-0.00049926
-0.793701		5.70588e-05
-0.79895		-0.000127698
-0.799774		0.000305066
-0.796906		1.08827e-05
-0.789734		-6.86653e-05
-0.778625		-0.000222041
-0.763672		0.000107909
-0.744629		0.00071265
-0.722046		-0.000174788
-0.695648		-0.00012582
-0.665771		-0.000400721
-0.632507		-0.000256665
-0.596039		0.000477327
-0.556549		-8.66416e-05
-0.514191		-0.000295256
-0.46936		0.000674004
-0.421967		-0.000212383
-0.372589		0.000129801
-0.321198		1.32978e-05
-0.26825		-0.000294235
-0.213928		9.73483e-05
-0.158508		-0.000214913
-0.102325		3.59879e-05
-0.0455322		0.000285156
0.011322		-0.000190961
0.0684204		-4.71774e-05
0.124756		-3.92301e-06
0.180878		-4.70727e-05
0.235779		0.000398898
0.289581		1.08786e-05
0.342041		0.000590666
0.392487		-0.000433815
0.441254		-5.73382e-05
0.487518		-7.80264e-05
0.531525		-5.00395e-05
0.572693		-4.20896e-05
0.610962		0.000284516
0.646271		0.000605359
0.67804		-0.00053145
0.706696		-0.000231613
0.731537		-0.000224687
0.752655		-0.000685798
0.770203		0.000106228
0.783447		-4.03107e-06
0.793182		0.000375587
0.798431		-0.000341383
0.800049		-0.000138965
0.797211		0.000469455
0.790741		0.000558509
0.779846		-0.000188337
0.765381		-0.000274562
0.746704		-0.000142809
0.724457		0.000378788
0.698486		-0.000325076
0.668823		0.000313601
0.636108		-0.000577893
0.599701		0.000165659
0.56073		-0.000363401
0.518524		-0.000563622
0.473907		0.000134108
0.42688		0.000181877
0.377533		-2.82625e-06
0.326477		-0.000506815
0.27356		-0.000505193
0.219452		0.000182716
0.164093		-0.000128936
0.107941		0.00032103
0.0513		0.000139055
-0.00576782		0.000305765
-0.062561		-0.000460048
-0.119293		5.91012e-05
-0.175171		0.00057834
-0.230438		-0.000235581
-0.28418		0.000129865
-0.336914		0.000393743
-0.387512		-7.80283e-05
-0.436462		-0.000331587
-0.483063		0.00014629
-0.527161		-0.000418588
-0.568756		-0.000445925
-0.607269		0.000265867
-0.642822		-0.000314152
-0.67511		0.000456552
-0.703949		-0.000350244
-0.729156		-0.000188541
-0.750885		0.000423421
-0.768402		0.000529094
-0.782471		0.000211347
-0.792297		-0.000496432
-0.798126		-2.26158e-05
-0.800079		-0.000444573
-0.797668		-5.4772e-05
-0.791534		-1.37713e-05
-0.781158		0.000253269
-0.766968		8.80421e-05
-0.748749		0.00016654
-0.726898		0.000365508
-0.701141		-0.000153556
-0.672089		0.000235694
-0.639343		0.000408851
-0.603638		-0.000228014
-0.564667		1.36641e-05
-0.522919		-0.000512104
-0.478455		-0.000731673
-0.431671		-0.00034627
-0.382568		0.000158073
-0.331665		-0.000336779
-0.278931		-0.000145896
-0.224915		2.41742e-05
-0.169647		-2.27004e-06
-0.113617		0.000208279
-0.0569458		-4.97204e-05
6.10352e-05		-0.000295964
0.0568542		0.000428472
0.113678		9.08463e-05
0.169617		7.42142e-05
0.224915		-0.000218261
0.278931		-0.000630118
0.331696		2.29571e-05
0.382507		0.00048946
0.431732		-0.000538789
0.478455		6.12763e-05
0.522888		-0.000279617
0.564697		-0.00011242
0.603546		0.00013699
0.639496		-0.000175338
0.671936		0.000247198
0.701324		-0.00056183
0.726685		0.000259495
0.748901		4.43963e-06
0.766876		0.000786049
0.78125		0.000312524
0.791412		0.000221555
0.797852		-0.000282259
0.799896		-8.56395e-05
0.798248		-4.49895e-05
0.792267		-0.000118739
0.782379		0.000187022
0.768585		0.000676869
0.750732		0.00043871
0.729218		0.000112424
0.703979		0.000386575
0.675018		-0.000255157
0.642914		-0.000277665
0.607239		-2.63621e-05
0.568695		0.000317157
0.527313		-0.000488597
0.48288		0.000456001
0.436615		0.000450677
0.387451		0.000851651
0.336884		0.000333272
0.284271		-0.000169061
0.230347		-0.000390889
0.175262		-0.000471298
0.119202		-2.66939e-05
0.0626526		-0.000570277
0.00567627		-0.000385447
-0.051239		-0.000332729
-0.107971		-7.27347e-05
-0.164063		0.000102747
-0.219482		-0.000829686
-0.273529		0.000187621
-0.326538		-0.000124665
-0.377472		-0.000287223
-0.426941		0.000141139
-0.473816		-1.49937e-05
-0.518646		-5.88148e-05
-0.560577		-0.000697444
-0.599884		0.000107205
-0.635925		-0.000256189
-0.668945		-0.000105898
-0.698425		-0.000142634
-0.724426		0.000271265
-0.746826		5.62282e-05
-0.765228		6.84093e-05
-0.779999		-0.000225668
-0.790558		-0.000690852
-0.797394		-7.53404e-05
-0.799896		-0.000405534
-0.798584		0.000302445
-0.79303		-0.000182058
-0.7836		-0.000187799
-0.770081		0.000460838
-0.752716		0.000647671
-0.731537		0.000721275
-0.706635		-0.000341948
-0.678131		-0.000432936
-0.64624		0.000230898
-0.610931		-0.00023834
-0.572784		0.000186973
-0.531403		5.51377e-05
-0.48761		6.22199e-05
-0.441193		-0.000503437
-0.392548		-0.000402226
-0.342041		-0.000123437
-0.28952		-0.000112502
-0.23587		0.000287929
-0.180756		-0.000288341
-0.124908		0.000639847
-0.0682678		0.000552648
-0.0114136		0.000662472
0.0455933		0.000659202
0.102264		-0.000159601
0.158508		0.000128871
0.213989		-0.00036519
0.268188		-0.000189612
0.321259		-0.000488165
0.372559		0.000201754
0.421967		-0.000281056
0.46933		6.05244e-05
0.514221		-0.000275868
0.556519		-6.43799e-05
0.59613		0.000254996
0.632385		-0.000415374
0.665863		-0.000344211
0.695587		-0.000516113
0.722015		-0.000157147
0.744781		8.34862e-05
0.763519		1.20816e-05
0.778687		-0.000156749
0.789764		0.000508361
0.796783		-0.00022826
0.799927		-0.000138755
0.798859		0.00052204
